_id,latest_count_id,latest_count_type,latest_count_date_start,latest_count_date_end,latest_count_duration,location_name,longitude,latitude,centreline_id,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_start,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_start,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct
12597,524364,ATR_VOLUME,2005-05-03,2005-05-05,72,West Mall S / QEW W Ramp,-79.55842456470215,43.606575435297856,914285,14311.3,14311.3,,08:00:00,520,17:15:00,1944,,,,
12598,523998,ATR_VOLUME,2005-05-03,2005-05-05,72,Gardiner Expy E (id: 20044024),-79.47149,43.63412,20044024,5459,5459,,08:30:00,209,17:00:00,813,,,,
12599,522804,ATR_VOLUME,2005-05-03,2005-05-05,72,Park Lawn Gardiner W Ramp,-79.48889743230392,43.626241027078436,30069693,11889.7,11889.7,,07:45:00,1070,15:15:00,804,,,,
12600,525078,ATR_VOLUME,2005-05-03,2005-05-04,48,Gardiner Expy Collectors E / Islington N Ramp,-79.51129422485327,43.61977732544022,913561,6276,6276,,09:00:00,431,16:00:00,445,,,,
12601,525264,ATR_VOLUME,2005-05-03,2005-05-05,72,Gardiner E / Lake Shore West E Ramp,-79.48161576745701,43.627161209298,913042,26358,26358,,07:15:00,2858,17:30:00,2569,,,,
12602,525270,ATR_VOLUME,2005-05-03,2005-05-05,72,Lake Shore W / Gardiner E Ramp,-79.47961159115357,43.62748254741979,913037,3744.7,3744.7,,08:00:00,497,14:45:00,194,,,,
12603,530807,ATR_VOLUME,2005-04-28,2005-04-28,24,Lake Shore Blvd W: Bay St - Bremner Blvd,-79.37828,43.642790000000005,1146615,27078,27078,,08:15:00,1699,15:00:00,2480,,,,
12604,511507,ATR_SPEED_VOLUME,2005-04-27,2005-04-27,24,Shangarry Dr: Dyson Blvd - Arncliffe Cres,-79.30395213738953,43.731421609956115,111371,126,126,,07:15:00,8,18:00:00,16,32,47.4,52.5,
12605,511493,ATR_SPEED_VOLUME,2005-04-27,2005-04-27,24,Dyson Blvd: Arncliffe Cres - Shaneen Blvd,-79.30193141968901,43.73145365572834,111350,62,62,,09:15:00,4,17:30:00,11,26.4,34.2,43.5,
12606,511489,ATR_SPEED_VOLUME,2005-04-27,2005-04-27,24,Dodge Rd: Audrey Ave - Cornell Ave,-79.27436431227758,43.6887937787583,113095,485,485,,08:15:00,36,17:15:00,46,24,29.3,33,
12607,571999,ATR_SPEED_VOLUME,2005-04-27,2005-04-27,24,Cornell Ave: Lynn Rd - Dodge Rd,-79.2736293271908,43.68850854224671,113109,156,156,,07:15:00,12,18:30:00,21,33.1,39.2,43.3,
12608,502918,ATR_SPEED_VOLUME,2005-04-26,2005-04-28,72,Russell Hill Rd: Lane S of Eglinton and W of Warren Rd - Eglinton Ave W,-79.41541000000001,43.70292500000001,14023514,97.3,97.3,,08:45:00,9,16:00:00,9,28.5,39.1,46.2,
12609,530749,ATR_VOLUME,2005-04-26,2005-04-28,72,Lake Shore Blvd W: Windermere Ave - Humber River Recreational Trl,-79.468255,43.63516,30006407,22969.7,22969.7,,07:45:00,1569,15:45:00,2851,,,,
12610,507099,ATR_VOLUME,2005-04-26,2005-04-28,72,Bay St to Queen St W (id: 1145090),-79.38207413791207,43.65199332287712,1145090,12872.7,12872.7,,09:15:00,678,15:00:00,959,,,,
12611,497667,ATR_SPEED_VOLUME,2005-04-19,2005-04-21,72,St George St: Bernard Ave - Admiral Rd,-79.40279184212487,43.67381870815892,12562216,6140.7,6140.7,,08:15:00,525,17:30:00,471,37.1,44.7,49.4,
12612,497631,ATR_SPEED_VOLUME,2005-04-19,2005-04-21,72,Madison Ave: Bernard Ave - Dupont St,-79.40538000000001,43.67376,1141740,404,404,,08:45:00,36,16:15:00,43,31.2,43.3,49,
12613,497613,ATR_SPEED_VOLUME,2005-04-19,2005-04-21,72,Lowther Ave: St George St - Huron Street Playground Trl,-79.4012,43.66971,30128894,1752,1752,,08:30:00,138,17:45:00,181,34,41.8,44.7,
12614,497601,ATR_SPEED_VOLUME,2005-04-19,2005-04-21,72,Lowther Ave: Huron St - Madison Ave,-79.40301500000001,43.669340000000005,7974477,3020.3,3020.3,,08:15:00,346,17:15:00,269,31.2,38.5,43.1,
12615,497589,ATR_SPEED_VOLUME,2005-04-19,2005-04-21,72,Lowther Ave: Madison Ave - Spadina Rd,-79.40419,43.669090000000004,7974500,2579.3,2579.3,,08:15:00,263,17:00:00,234,30.3,38.1,42.6,
12616,496731,ATR_SPEED_VOLUME,2005-04-19,2005-04-21,72,Bernard Ave: Walmer Rd - Kendal Ave,-79.40776500000001,43.671820000000004,1141857,1759.7,1759.7,,08:00:00,306,16:45:00,126,30.3,38.5,42.9,
12617,497703,ATR_SPEED_VOLUME,2005-04-19,2005-04-21,72,St George St: Prince Arthur Ave - Lowther Ave,-79.400535,43.669265,1142373,8032,8032,,08:45:00,595,17:30:00,701,35.9,42.9,46.7,
12618,511977,ATR_VOLUME,2005-04-19,2005-04-21,72,DVP N / York Mills E Ramp,-79.33362883197637,43.758981168023645,440006,2089,2089,,09:15:00,91,18:45:00,151,,,,
12619,497655,ATR_SPEED_VOLUME,2005-04-19,2005-04-21,72,Madison Ave: Paul Martel Park Trl - Lowther Ave,-79.403305,43.66846,30104520,822,822,,08:30:00,75,18:00:00,60,29,39.8,47.3,
12620,503028,ATR_VOLUME,2005-04-19,2005-04-21,72,Wynford Dr: Eglinton W / DVP N Ramp - Wynford DVP N Ramp,-79.33012500000001,43.726845000000004,60030308,13638.7,13638.7,,08:30:00,821,17:00:00,1215,,,,
12621,497691,ATR_SPEED_VOLUME,2005-04-19,2005-04-21,72,St George St: Lowther Ave - Bernard Ave,-79.4014222872398,43.671407648864346,1142167,7369,7369,,08:15:00,610,17:15:00,593,42.5,49.8,54.8,
12622,511983,ATR_VOLUME,2005-04-19,2005-04-21,72,DVP N / York Mills W Ramp,-79.33385583663751,43.758731673275,440007,3015.3,3015.3,,09:00:00,309,14:00:00,154,,,,
12623,511473,ATR_SPEED_VOLUME,2005-04-15,2005-04-17,72,Lebovic Ave: Eglinton Ave E - Comstock Rd,-79.290125,43.723845000000004,14187336,7626.3,8068,7405.5,09:15:00,371,14:15:00,586,43.3,54.6,62,
12624,500704,ATR_SPEED_VOLUME,2005-04-14,2005-04-14,24,York Mills Rd: Old York Mills Rd - York Ridge Rd,-79.40275760377205,43.744130000000006,4792367,24441,24441,,08:00:00,2298,16:00:00,2268,57.5,68.3,74.1,
12625,504559,ATR_SPEED_VOLUME,2005-04-13,2005-04-13,24,Miranda Ave: Bowie Ave - Schell Ave,-79.45617,43.69717,9086355,376,376,,08:15:00,36,15:00:00,28,24,27.5,37.6,
12626,504831,ATR_SPEED_VOLUME,2005-04-13,2005-04-13,24,Rialto Dr: Curlew Dr - Roanoke Rd,-79.31734040297547,43.743041007438684,441974,2158,2158,,08:00:00,263,17:30:00,168,37.4,46.7,51.4,
12627,490230,ATR_SPEED_VOLUME,2005-04-13,2005-04-14,48,Cedarvale Ave: Lumsden Ave - Barker Ave,-79.314345,43.69395,1325,366,366,,07:45:00,29,17:30:00,34,37.5,47.3,52.7,
12628,490312,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,King Edward Ave: Gledhill Ave - Burrell Ave,-79.31071654321309,43.68880326994409,1701,463.3,463.3,,08:00:00,42,16:00:00,40,35.9,47.2,53.1,
12629,504885,ATR_VOLUME,2005-04-12,2005-04-12,24,Van Horne Ave: Brian Dr - Bickerton Cres,-79.33455000000001,43.788140000000006,437096,8028,8028,,08:00:00,736,17:15:00,800,,,,
12630,504571,ATR_SPEED_VOLUME,2005-04-12,2005-04-12,24,Brian Dr to Crossbow Cres,-79.33294092842436,43.77998278527308,437785,4588,4588,,08:00:00,575,17:00:00,390,44.9,52,55,
12631,497865,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,King Edward Ave: Burrell Ave - Lumsden Ave,-79.31210078023929,43.69200965659892,1554,648.7,648.7,,08:00:00,66,16:30:00,56,37.8,47.9,54,
12632,497859,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,Austin Ave: Pape Ave - Lane E of Pape and S of Austin,-79.33962,43.667,14023073,193.7,193.7,,08:30:00,11,15:00:00,16,29.6,39.3,44.5,
12633,490342,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,Austin Ave: Lane E of Pape and S of Austin - Marjory Ave,-79.338175,43.667280000000005,14023074,193.7,193.7,,08:30:00,11,17:15:00,16,29.6,39.3,44.5,
12634,490336,ATR_SPEED_VOLUME,2005-04-12,2005-04-12,24,Galt Ave: Lane S of Gerrard and W of Jones - Gerrard St E,-79.33649500000001,43.668805000000006,14024823,338,338,,08:30:00,35,17:30:00,33,35.7,44.3,51,
12635,490324,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,King Edward Ave: Lumsden Ave - Barker Ave,-79.313045,43.694190000000006,1307,231.3,231.3,,08:00:00,17,17:45:00,19,33.4,43.7,49.3,
12636,490284,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,Cedarvale Ave: Savoy Ave - Bracebridge Ave,-79.31611000000001,43.697875,6427678,1197.3,1197.3,,08:15:00,138,15:30:00,121,35.9,46.7,52.4,
12637,490272,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,Cedarvale Ave: Virginia Ave - Cosburn Ave,-79.31549000000001,43.69648000000001,1089,482.3,482.3,,08:30:00,40,15:15:00,46,31.6,39.7,44.2,
12638,490252,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,Cedarvale Ave: Cosburn Ave - Savoy Ave,-79.3158,43.69718,6427699,1277,1277,,08:15:00,126,17:45:00,128,35.4,44.1,49.1,
12639,490214,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,Cedarvale Ave: Bracebridge Ave - Stan Wadlow Park Trl,-79.31636,43.698425,30118987,906.7,906.7,,08:15:00,109,15:15:00,94,36.8,49.2,57.4,
12640,490212,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,Cedarvale Ave: Barker Ave - Holborne Ave,-79.31484,43.695085000000006,1205,458,458,,08:00:00,35,17:00:00,37,34.4,43.6,49.7,
12641,490184,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,Trenton Ave: Woodbine Ave - Rumney Rd,-79.31774,43.69872,10071128,516.7,516.7,,08:00:00,55,17:45:00,42,35.1,43.1,47.8,
12642,490166,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,Aukland Rd: Dundas St W - St Albans Rd,-79.53707648896969,43.63776091991566,60051246,6074,6074,,07:45:00,647,17:15:00,613,31.9,39.2,44.4,
12643,490160,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,Glen Rd to Bin-Scarth Rd,-79.37320000000001,43.68269,1139962,4354.3,4354.3,,08:00:00,362,17:15:00,391,43.3,51.3,56.4,
12644,490136,ATR_SPEED_VOLUME,2005-04-12,2005-04-14,72,Cedarvale Ave: Holborne Ave - Virginia Ave,-79.3151841012579,43.69577254808184,1140,381,381,,08:15:00,27,15:00:00,35,34.8,43.5,49.1,
12645,504567,ATR_SPEED_VOLUME,2005-04-07,2005-04-07,24,Joicey Blvd: Old Orchard Grv - Brooke Ave,-79.4099706241634,43.7342648325762,60048643,481,481,,08:30:00,48,17:30:00,59,30.8,42.1,47.6,
12646,497851,ATR_SPEED_VOLUME,2005-04-07,2005-04-07,24,Sunnyside Ave: The Queensway - Marion St,-79.44875840107817,43.639710356934906,8007331,3633,3633,,06:45:00,261,15:00:00,263,32.3,44.3,49.8,
12647,496351,ATR_SPEED_VOLUME,2005-04-07,2005-04-07,24,Algonquin Ave: Indian Rd - Parkside Dr,-79.454395,43.643370000000004,1146666,1014,1014,,08:45:00,57,18:15:00,164,31.1,39.8,44.7,
12648,504531,ATR_SPEED_VOLUME,2005-04-07,2005-04-07,24,Brooke Ave: Elm Rd - Avenue Rd,-79.41803599286928,43.7335601817862,7131532,2012,2012,,08:30:00,186,16:30:00,193,38.9,48.1,53.3,
12649,496311,ATR_SPEED_VOLUME,2005-04-06,2005-04-07,48,Marion St: Lane W of Roncesvalles and N of Marion - Sunnyside Ave,-79.44847000000001,43.640765,20062054,1113.5,1113.5,,08:30:00,69,15:15:00,99,32.4,46.9,54,
12650,496493,ATR_SPEED_VOLUME,2005-04-06,2005-04-07,48,Sunnyside Ave: Fern Ave - Wright Ave,-79.45077500000001,43.644560000000006,1146555,2820,2820,,09:00:00,138,15:15:00,268,29.5,37.2,41.7,
12651,496431,ATR_SPEED_VOLUME,2005-04-05,2005-04-07,72,Sunnyside Ave: Pearson Ave - Parkdale Rd,-79.44957000000001,43.641670000000005,6710257,3910,3910,,08:15:00,275,17:15:00,300,28.1,38,43.6,
12652,496407,ATR_SPEED_VOLUME,2005-04-05,2005-04-07,72,Garden Ave: Indian Rd - Parkside Dr,-79.454285,43.641405000000006,1146864,1157.3,1157.3,,08:45:00,53,18:15:00,132,25.6,32.1,34.6,
12653,496395,ATR_SPEED_VOLUME,2005-04-05,2005-04-07,72,Garden Ave: Glendale Ave - Ridley Gdns,-79.451525,43.64227,8005954,569.7,569.7,,08:30:00,24,17:30:00,74,28.9,37.6,41.9,
12654,496383,ATR_SPEED_VOLUME,2005-04-05,2005-04-07,72,Garden Ave: Ridley Gdns - Indian Rd,-79.45284591636918,43.64172379301979,8005652,541.3,541.3,,08:30:00,35,18:00:00,78,30,39.3,44.4,
12655,496323,ATR_SPEED_VOLUME,2005-04-05,2005-04-07,72,Merrick St: Claude Ave - Indian Rd,-79.45278000000002,43.640355,1146956,640.3,640.3,,07:45:00,41,15:15:00,62,28.7,37.6,42.2,
12656,496299,ATR_SPEED_VOLUME,2005-04-05,2005-04-07,72,Claude Ave: High Park Trl - Merrick St,-79.45218,43.640190000000004,30010760,512.3,512.3,,07:45:00,29,15:15:00,58,28.3,37.1,41.3,
12657,496239,ATR_SPEED_VOLUME,2005-04-05,2005-04-07,72,Indian Rd: Parkdale Rd - Garden Ave,-79.453595,43.641215,1146898,2409.3,2409.3,,08:15:00,145,17:30:00,234,27.9,34.4,38.6,
12658,502912,ATR_SPEED_VOLUME,2005-04-05,2005-04-07,72,Ridley Gdns to Garden Ave,-79.45214000000001,43.642515,1146785,196.7,196.7,,08:30:00,11,17:45:00,33,21.6,32.2,38.3,
12659,497763,ATR_SPEED_VOLUME,2005-04-05,2005-04-07,72,Garden Ave: Lane W of Sunnyside and S of Garden - Glendale Ave,-79.450905,43.64276000000001,14017741,574.7,574.7,,08:30:00,27,17:45:00,84,25.4,34.7,39.1,
12660,496503,ATR_SPEED_VOLUME,2005-04-05,2005-04-07,72,Sunnyside Ave: Wright Ave - High Park Blvd,-79.45113500000001,43.645425,1146474,3221,3221,,08:15:00,209,15:30:00,287,31.7,38.3,42.5,
12661,496479,ATR_SPEED_VOLUME,2005-04-05,2005-04-07,72,Sunnyside Ave: Garden Ave - Fern Ave,-79.45042500000001,43.64369500000001,1146645,3332.7,3332.7,,08:15:00,230,15:30:00,298,28.9,36.4,39.7,
12662,496467,ATR_SPEED_VOLUME,2005-04-05,2005-04-07,72,Sunnyside Ave: Galley Ave - Garden Ave,-79.45006000000001,43.64282500000001,8007264,3210.7,3210.7,,08:15:00,234,18:45:00,262,28.3,37.1,41.5,
12663,481943,ATR_SPEED_VOLUME,2005-02-24,2005-02-24,24,Brookbanks Dr: Truxford Rd - Wallingford Rd,-79.32810357323316,43.75840433914596,440026,2986,2986,,08:00:00,366,17:15:00,301,44.4,52,56.5,
12664,480599,ATR_SPEED_VOLUME,2005-02-10,2005-02-10,24,Lawrence Ave E: Valia Rd - Fern Meadow Rd,-79.17201,43.771595000000005,14203925,7691,7691,,07:45:00,944,16:45:00,522,59.6,68.3,73.7,
12665,481923,ATR_SPEED_VOLUME,2005-02-09,2005-02-09,24,Allingham Gdns: Bathurst St - Lane W of Bathurst and S of Allingham,-79.43514216481961,43.74053000000001,20041208,1246,1246,,08:15:00,116,17:00:00,110,24.8,34.7,42.4,
12666,481933,ATR_SPEED_VOLUME,2005-02-08,2005-02-08,24,Luverne Ave: Delahaye St - Champlain Blvd,-79.442645,43.73382000000001,443322,135,135,,08:00:00,19,16:45:00,20,31.2,42.3,49.5,
12667,481931,ATR_SPEED_VOLUME,2005-02-08,2005-02-08,24,Champlain Blvd: Cadillac Ave - Luverne Ave,-79.44412,43.733945000000006,443323,846,846,,08:15:00,141,16:30:00,115,33.1,43.4,49.3,
12668,481929,ATR_SPEED_VOLUME,2005-02-08,2005-02-08,24,Champlain Blvd: Luverne Ave - Touraine Ave,-79.44379,43.73313,10379163,313,313,,08:30:00,76,16:15:00,43,32,42.9,48.1,
12669,481935,ATR_SPEED_VOLUME,2005-02-08,2005-02-08,24,Cadillac Ave: Delahaye St - Champlain Blvd,-79.44297500000002,43.73462500000001,443220,190,190,,08:00:00,27,17:00:00,36,31.4,43.3,51.3,
12670,481927,ATR_SPEED_VOLUME,2005-02-08,2005-02-08,24,Champlain Blvd: Wilson Ave - Cadillac Ave,-79.44443000000001,43.734750000000005,11902008,1001,1001,,08:15:00,149,16:30:00,122,34.5,43.3,48.1,
12671,481925,ATR_SPEED_VOLUME,2005-02-08,2005-02-08,24,Touraine Ave: Delahaye St - Champlain Blvd,-79.44232500000001,43.733005000000006,443409,139,139,,08:30:00,24,16:15:00,23,34.2,46.4,52.5,
12672,481921,ATR_SPEED_VOLUME,2005-02-08,2005-02-08,24,Laurentia Cres: Cadillac Ave - Wilson Ave,-79.43984,43.73572,443107,559,559,,08:15:00,54,17:00:00,53,30.7,39.9,46.4,
12673,490302,ATR_SPEED_VOLUME,2005-02-02,2005-02-02,24,Victoria Park Ave: Ivordale Cres - Combermere Dr,-79.31456,43.755885000000006,109580,36598,36598,,07:45:00,2569,16:45:00,2589,50.2,63.8,71.4,
12674,481913,ATR_SPEED_VOLUME,2005-02-01,2005-02-01,24,Glengrove Ave: Ennerdale St - Haven Rd,-79.45765334211612,43.70817920303385,446258,580,580,,08:45:00,45,16:45:00,63,37.3,48.1,53.8,
12675,482257,ATR_VOLUME,2005-02-01,2005-02-03,72,Victoria Park Ave: Rowena Park Trl - Rowena Dr,-79.31283208595636,43.750929298089666,30099517,20539.3,20539.3,,08:00:00,1830,17:15:00,1457,,,,
12676,480517,ATR_SPEED_VOLUME,2005-01-16,2005-01-16,24,Winona Dr: Benson Ave - St Clair Ave W,-79.43215500000001,43.67944,1140647,1746,,1746,,,,,37.4,44.5,49.6,
12677,480469,ATR_SPEED_VOLUME,2005-01-13,2005-01-16,96,Arlington Ave: Humewood Gdns - Normanna Ave,-79.42976109953871,43.683232638892875,8748,1563,1661,1465,08:00:00,214,17:45:00,131,31.7,38.6,42.9,
12678,480453,ATR_SPEED_VOLUME,2005-01-13,2005-01-16,96,Wychwood Ave: Louise Ave - Maplewood Ave,-79.42425,43.684825000000004,8639,729.5,733.5,725.5,08:15:00,72,17:30:00,79,33.4,43.2,49.1,
12679,480477,ATR_SPEED_VOLUME,2005-01-13,2005-01-16,96,Arlington Ave: Benson Ave - Lane N of Benson and E of Arlington,-79.42827,43.67955500000001,14003719,664.5,617.5,711.5,08:00:00,61,17:15:00,68,33.4,42.8,47.9,
12680,480485,ATR_SPEED_VOLUME,2005-01-13,2005-01-16,96,Arlington Ave: Ilford Rd - Benson Ave,-79.428,43.67891,2375900,988,1120,856,08:15:00,123,17:15:00,102,33.2,42.9,48.2,
12681,480493,ATR_SPEED_VOLUME,2005-01-13,2005-01-16,96,Wychwood Ave: Lane N of St Clair and E of Wychwood - Louise Ave,-79.423665,43.68334,60033025,708.5,698,719,08:30:00,76,17:45:00,69,31.2,39.6,45,
12682,490208,ATR_SPEED_VOLUME,2005-01-12,2005-01-12,24,Carlton St: Sherbourne St - Central Hospital Lane,-79.3722534106935,43.6633676362487,7685095,108,108,,06:30:00,6,17:30:00,13,18.3,28.6,33.4,
12683,472507,ATR_VOLUME,2005-01-12,2005-01-12,24,Ridgevale Dr: Rajah St - Lane E of Brookview and S of Ridgevale,-79.43669500000001,43.724940000000004,20041101,24,24,,08:00:00,4,14:00:00,6,,,,
12684,484152,ATR_VOLUME,2005-01-11,2005-01-13,72,Burnhamthorpe Rd: Burnhamthorpe / Hwy 427 Collectors N Ramp - Burnhamthorpe / Hwy 427 Collectors S Ramp,-79.563275,43.64555,911597,25638,25638,,08:15:00,2415,17:15:00,1955,,,,
12685,571965,ATR_SPEED_VOLUME,2005-01-04,2005-01-04,24,Anglesey Blvd: Cranleigh Crt - Islington Ave,-79.53122,43.66447000000001,9311701,3999,3999,,08:00:00,332,15:00:00,381,41.9,49,53.8,
12686,471422,ATR_SPEED_VOLUME,2004-12-16,2004-12-16,24,Glendower Crct to Eastlea Cres,-79.30163049115735,43.79639740196099,4812513,769,769,,08:00:00,102,14:45:00,90,37,46.1,51.5,
12687,506747,ATR_SPEED_VOLUME,2004-12-14,2004-12-14,24,Times Rd: Stayner Ave - Risa Blvd,-79.44771500000002,43.70479,10339945,383,383,,07:45:00,35,18:45:00,38,35.4,47.2,61.9,
12688,506739,ATR_SPEED_VOLUME,2004-12-14,2004-12-14,24,Locksley Ave: Risa Blvd - Lilywood Rd,-79.449915,43.705510000000004,9668057,585,585,,07:45:00,55,15:15:00,59,35.1,43.2,49.8,
12689,506735,ATR_SPEED_VOLUME,2004-12-14,2004-12-14,24,Hammell St: Alexis Blvd - Sheppard Ave W,-79.440325,43.754605000000005,440785,492,492,,08:00:00,46,17:15:00,58,33.7,41.2,44.8,
12690,506723,ATR_SPEED_VOLUME,2004-12-14,2004-12-14,24,Capitol Ave: Lilywood Rd - Hillmount Ave,-79.44922500000001,43.706500000000005,446362,719,719,,07:45:00,64,14:30:00,66,33.2,39.7,44.6,
12691,470898,ATR_SPEED_VOLUME,2004-12-14,2004-12-16,72,Munro St: Mountstephen St - Gerrard St E,-79.35402000000002,43.664370000000005,1143124,740.7,740.7,,08:15:00,40,17:15:00,96,36,44.8,49.5,
12692,470832,ATR_SPEED_VOLUME,2004-12-14,2004-12-16,72,Blackburn St: Mountstephen St - Gerrard St E,-79.35479000000001,43.66418,1143136,357.7,357.7,,09:15:00,20,14:00:00,32,32.7,43.9,49.3,
12693,470850,ATR_SPEED_VOLUME,2004-12-14,2004-12-16,72,Hamilton St: Lane N of Dundas and W of Hamilton - Mountstephen St,-79.35263427622692,43.6631882629446,14023491,920,920,,08:00:00,132,14:45:00,65,35,43.8,48.8,
12694,470856,ATR_SPEED_VOLUME,2004-12-14,2004-12-16,72,Humbercrest Blvd: Cashman Park Trl - Humbercrest Lane,-79.49272117675793,43.65653070507783,30118401,2714.3,2714.3,,08:00:00,258,17:30:00,242,35.8,42.4,46.5,
12695,506727,ATR_SPEED_VOLUME,2004-12-09,2004-12-09,24,Cranbrooke Ave: Elm Rd - Avenue Rd,-79.41633,43.726435,60049328,1170,1170,,08:15:00,107,15:45:00,93,34.8,44.5,49.8,
12696,471552,ATR_SPEED_VOLUME,2004-12-09,2004-12-09,24,Terraview Blvd: Amberley Dr - Alrita Cres,-79.31596,43.765035,108764,5421,5421,,08:15:00,409,15:00:00,489,44,52.4,58.5,
12697,472501,ATR_SPEED_VOLUME,2004-12-02,2004-12-02,24,Swanwick Ave: Victoria Park Ave - Blantyre Ave,-79.28460220210398,43.685543842808016,113173,723,723,,08:00:00,110,17:00:00,82,30.8,37.7,42.4,
12698,465256,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Parkview Hill Cres: Elswick Rd - White Pine Ave,-79.32405213990988,43.70779684513607,8905222,305,305,,08:15:00,20,18:00:00,23,35.9,47.4,54.1,
12699,472491,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Pine Ridge Dr: Meadowcliffe Dr - Faircroft Blvd,-79.22498264585091,43.729371520846335,111420,202,202,,08:30:00,16,16:45:00,16,37.7,45,51.6,
12700,472497,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Pine Ridge Dr: Meadowcliffe Dr - Ledge Rd,-79.22251967910496,43.726373386815844,111540,95,95,,07:45:00,10,17:30:00,11,34,44.9,49.7,
12701,471530,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Stansbury Cres to Citadel Dr (id: 110602),-79.25728882785654,43.74211298272966,110602,1193,1193,,08:15:00,114,18:00:00,94,36.9,44.6,49.3,
12702,465250,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Parkview Hill Cres: Aspen Ave - Alder Rd,-79.32734779261754,43.70451514798657,8896495,595,595,,08:00:00,44,15:30:00,51,37.8,47.4,52.1,
12703,506715,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Broadlands Blvd: Castlegrove Blvd - Caronport Cres,-79.32323906947043,43.74460968982348,441714,1642,1642,,08:00:00,212,14:45:00,146,43,50,54.9,
12704,465184,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Denvale Rd: Ashall Blvd - Eden Park Rd,-79.318565,43.707005,546,587,587,,08:30:00,63,15:15:00,72,39,52.6,59.3,
12705,465844,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Beveridge Dr: Underhill Dr - Daleena Dr,-79.32498918413482,43.747986316883114,441348,1358,1358,,08:00:00,147,15:00:00,143,45,53.6,58.8,
12706,471344,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Citadel Dr: Stansbury Cres - Bimbrok Rd,-79.25422071143117,43.74171570082393,110619,1300,1300,,08:15:00,131,16:30:00,99,39.6,48.9,54.5,
12707,465340,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Marilyn Cres: St Clair Ave E - Doris Dr,-79.3170234813847,43.706336628347444,633,459,459,,08:30:00,65,15:15:00,77,27.6,37.8,42.3,
12708,465322,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Hackberry St: Elswick Rd - White Pine Ave,-79.323375,43.70624500000001,581,232,232,,08:00:00,20,14:45:00,26,36.6,44.8,51.7,
12709,465200,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,St Clair Ave E: Parkview Hill Cres - Denvale Rd,-79.31886,43.704390000000004,668,2728,2728,,08:30:00,235,17:45:00,243,43.9,53.8,59.9,
12710,472483,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Balcarra Ave: McNab Blvd - Pine Ridge Dr,-79.22605000000001,43.726510000000005,4223704,774,774,,08:30:00,79,15:00:00,71,40.3,48.9,54.9,
12711,465204,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Woodbine Heights Blvd: Parkview Hill Cres - Hackberry St,-79.32119500000002,43.705545,660,197,197,,08:30:00,11,18:00:00,27,38.7,49.2,53.8,
12712,465270,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Denvale Rd: Presteign Ave - Kathleen Ave,-79.319005,43.70574,611,814,814,,08:00:00,66,15:15:00,77,40.3,52.3,59.4,
12713,465208,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,St Clair Ave E: Marilyn Cres - Doris Dr,-79.31590295747529,43.70506064325577,632,3952,3952,,08:15:00,343,17:30:00,349,42.5,49.6,54.5,
12714,465262,ATR_SPEED_VOLUME,2004-12-01,2004-12-01,24,Parkview Hill Cres: White Pine Ave - Elswick Rd,-79.32269488091795,43.70465963435129,3897558,1609,1609,,08:30:00,128,17:45:00,162,40.8,49.2,54.7,
12715,465214,ATR_SPEED_VOLUME,2004-11-30,2004-12-02,72,St Nicholas St (id: 30074597),-79.38558,43.665045,30074597,145,145,,08:45:00,7,16:30:00,14,22.5,29.7,34,
